Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
"Mali,MLI,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,4186231408.7039,4441960880.49775"
Mali,MLI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6081048347.45136,6558444721.2749
Mali,MLI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-12.0999999988218,5.90000000109769
Mali,MLI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.622374290146,37.9534116337441
Malta,MLT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,13.1902523059254,7.19254745039348
Malta,MLT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,123.349021968066,124.520365865548
"Malta,MLT,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,19415151879.7333,21322375051.677"
Malta,MLT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,16920945755.2378,17734720288.0185
Malta,MLT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,16.390450276785,10.5565937488549
Malta,MLT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,104.749143960719,108.5502779467
Marshall Islands,MHL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.00716707967347,11.9095182695681
Marshall Islands,MHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.7257727272727,37.0618720480893
"Marshall Islands,MHL,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,128903650.689713,91394266.0237341"
Marshall Islands,MHL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,195264300,270037900
Marshall Islands,MHL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.50374977135542,38.2153589502783
Marshall Islands,MHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,88.7565,115.945856590812
Mauritania,MRT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.77760950573823,14.2597795393097
Mauritania,MRT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.5862504012937,42.3975240406607
"Mauritania,MRT,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2061792405.77192,2524730455.7324"
Mauritania,MRT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3928133977.99734,4033369861.07674
Mauritania,MRT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,37.1674490392683,6.66576284699214
Mauritania,MRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,52.5604790922211,51.089170094471
Mauritius,MUS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.23165547651026,-2.72465117678514
Mauritius,MUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,46.0962669509066,44.6671405250455
"Mauritius,MUS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,5585546049.10134,5258181403.12888"
Mauritius,MUS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,7661222829.93069,7481609449.66353
Mauritius,MUS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-0.22296521603046,1.59924290179487
Mauritius,MUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,51.9909128541917,51.824810391558
Mexico,MEX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.5271205162929,1.1642629972374
Mexico,MEX,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,39.0439304419331,38.5296507981357
"Mexico,MEX,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,491303164650,505102177921"
Mexico,MEX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,517202845542.861,507718819549.77
Mexico,MEX,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.60409522938083,-1.08097705800844
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.1687312149645,38.9323214713109
Micronesia, Fed. Sts.,FSM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Micronesia, Fed. Sts.,FSM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.3735714285714,26.7941370558376
"Micronesia, Fed. Sts.,FSM,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Micronesia, Fed. Sts.,FSM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,262770200,272077700
Micronesia, Fed. Sts.,FSM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Micronesia, Fed. Sts.,FSM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,67.0332142857143,69.0552538071066
Moldova,MDA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.13653370202165,8.17699207577161
Moldova,MDA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.6963699430194,31.1910849579769
"Moldova,MDA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,3452490000,3661990000"
Moldova,MDA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6385757543.1858,6624383483.98942
Moldova,MDA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.43552629162173,6.17822756483572
Moldova,MDA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,56.7504174845453,56.4411521569138
Monaco,MCO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Monaco,MCO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Monaco,MCO,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Monaco,MCO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Monaco,MCO,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Monaco,MCO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Mongolia,MNG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.07062184523477,11.9770203286065
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,58.1647822769264,59.2172331806539
"Mongolia,MNG,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,7713996346.58459,8415577134.5562"
Mongolia,MNG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,8986286558.25453,9259602726.47506
Mongolia,MNG,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,32.7042995564383,8.63653282489707
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,68.1910909645864,65.1792814405109
Montenegro,MNE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.89476605653634,5.80051737185232
Montenegro,MNE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.8750002680603,43.8466387797969
"Montenegro,MNE,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2346469793.20084,2424643403.20876"
Montenegro,MNE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3675019160.97939,3602220978.39472
Montenegro,MNE,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.23757742054845,2.71939167987456
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,66.7342964918413,64.9979386824171
Morocco,MAR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.81565916566902,5.12700587609709
Morocco,MAR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,33.8284373726717,34.093057468891
"Morocco,MAR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,43253418108.9929,44047981175.821"
Morocco,MAR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,55299739977.2557,54024112942.437
Morocco,MAR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.79939689865429,2.13005512901385
Morocco,MAR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,43.4264501517272,41.9050584109511
Mozambique,MOZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,17.2720111600082,-2.67398498106863
Mozambique,MOZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,45.5310358403147,37.1420563608323
"Mozambique,MOZ,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,6815748996.3329,5717791026.63961"
Mozambique,MOZ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,11875190091.5105,10618346285.9034
Mozambique,MOZ,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,28.1581979733584,-11.1923245074464
Mozambique,MOZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,79.0764216850568,68.4491150410889
Myanmar,MMR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Myanmar,MMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Myanmar,MMR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,15727812061.8076,17523382157.3227"
Myanmar,MMR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Myanmar,MMR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Myanmar,MMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Namibia,NAM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,16.0856595253786,-8.74213633202525
Namibia,NAM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,35.8825645595703,36.4008818615818
"Namibia,NAM,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,4951877763.01286,4582810686.20053"
Namibia,NAM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6270647309.77361,5832030383.98715
Namibia,NAM,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.24243645561222,-3.98363460689518
Namibia,NAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,45.8313007368101,46.5002688810536
Nauru,NRU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Nauru,NRU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,54.4619738243153,60.7116162836823
"Nauru,NRU,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,69083764.8511932,73472931.7105741"
Nauru,NRU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,112392645.645366,119438510.265633
Nauru,NRU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Nauru,NRU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,85.8368065709318,95.6494332016505
Nepal,NPL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.69414550778367,5.54350717837346
Nepal,NPL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,7.81564102219889,7.77993647445109
"Nepal,NPL,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2677604304.74843,2726226421.80426"
Nepal,NPL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,13453790805.9787,14176869010.9874
Nepal,NPL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,19.0389688561806,5.81522018387805
Nepal,NPL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,40.6317459241789,41.4695901124501
Netherlands,NLD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.92166736597342,2.75689697841202
Netherlands,NLD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,87.0564594492635,85.3209394926528
"Netherlands,NLD,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,809065319302.866,792513285251.208"
Netherlands,NLD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,711271186937.254,699981663066.666
Netherlands,NLD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,5.51632854872925,4.0087334903105
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,76.5026871237804,75.3557323923463
New Caledonia,NCL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
New Caledonia,NCL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"New Caledonia,NCL,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
New Caledonia,NCL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
New Caledonia,NCL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
New Caledonia,NCL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
New Zealand,NZL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.83290547374999,-0.248445435000036
New Zealand,NZL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.8839087705317,27.3503056565813
"New Zealand,NZL,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,58209006810.3096,57875040492.745"
New Zealand,NZL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,59137524433.3483,57711603392.9013
New Zealand,NZL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.93883370805028,1.03542070069432
New Zealand,NZL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.9152635928054,27.1141375841523
Nicaragua,NIC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.61721294788273,6.13675456861655
Nicaragua,NIC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.2773900941147,44.8045000879666
"Nicaragua,NIC,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,5561000000,5714100000"
Nicaragua,NIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,6735035334.95536,6252720028.52668
Nicaragua,NIC,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-15.0983439711556,-3.83600341969297
Nicaragua,NIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,51.7075924357889,49.2377809583133
Niger,NER,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-4.2557800337914,1.10758568813678
Niger,NER,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.2957371550569,10.7593769160532
"Niger,NER,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,1449983104.26273,1386654750.84676"
Niger,NER,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3368908887.16406,3395520048.36612
Niger,NER,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.36122277135777,6.24441765482717
Niger,NER,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.2431112441787,26.3431895090269
Nigeria,NGA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Nigeria,NGA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Nigeria,NGA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,66038798663.3135,69926720656.4098"
Nigeria,NGA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Nigeria,NGA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Nigeria,NGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
North Macedonia,MKD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,12.8051327847427,8.87670264778933
North Macedonia,MKD,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,60.3751373173263,62.4080567878813
"North Macedonia,MKD,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,7613866176.53328,7800355898.2255"
North Macedonia,MKD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,9238355734.49979,9602017937.21973
North Macedonia,MKD,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,10.7331999196121,10.0826674437509
North Macedonia,MKD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,72.8400703306813,76.1681750526576
Northern Mariana Islands,MNP,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-40.702479338843,-24.5644599303136
Northern Mariana Islands,MNP,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,50.7302075326672,42.4936386768448
"Northern Mariana Islands,MNP,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Northern Mariana Islands,MNP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,755000000,734000000
Northern Mariana Islands,MNP,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-25.4920337394564,-1.76100628930817
Northern Mariana Islands,MNP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,58.032282859339,62.25614927905
Norway,NOR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.53739841623522,2.1156838861156
Norway,NOR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.2210272883516,36.640925320627
"Norway,NOR,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,165367017329.81,146280176799.636"
Norway,NOR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,139774362127.267,140014431818.182
Norway,NOR,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.39032453142238,5.33611675905583
Norway,NOR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,31.7821685011468,34.2548952066717
Oman,OMN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.81297443327773,1.93648726039551
Oman,OMN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,50.6224420190996,49.4929030047786
"Oman,OMN,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,46321366928.5956,43546596596.0978"
Oman,OMN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,35373211963.5891,32569570871.2614
Oman,OMN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-4.37307535469719,-3.38494566735777
Oman,OMN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.6567758071851,36.9852980265451
Pakistan,PAK,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.0406075187908,13.1723263432879
Pakistan,PAK,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,8.58179970762808,9.39086337877951
"Pakistan,PAK,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,30774890000,30670150000"
Pakistan,PAK,Imports of goods and services (current US$),NE.IMP.GNFS.CD,67821962097.0564,62624560741.8707
Pakistan,PAK,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,15.7332887195137,7.6119282658312
Pakistan,PAK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,19.0442566575342,19.5147124206658
Palau,PLW,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-7.70392749244712,-11.5384615384615
Palau,PLW,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,41.9704941180905,37.9031027041286
"Palau,PLW,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,121559000,106203000"
Palau,PLW,Imports of goods and services (current US$),NE.IMP.GNFS.CD,216170300,217505400
Palau,PLW,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,-7.13058419243985,0.647548566142461
Palau,PLW,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,74.9170285832613,77.1455609706355
Panama,PAN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.34607726382752,1.09379163024536
Panama,PAN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,42.3471044929045,40.2141745207689
"Panama,PAN,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,28298544824.79,28380551259.48"
Panama,PAN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,29473747500,28061255700
Panama,PAN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.22226089046967,-1.84658670220206
Panama,PAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,43.78385701834,40.2144760441879
Papua New Guinea,PNG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Papua New Guinea,PNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..
"Papua New Guinea,PNG,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,10108425081.7931,11236448088.503"
Papua New Guinea,PNG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,..,..
Papua New Guinea,PNG,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Papua New Guinea,PNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..
Paraguay,PRY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-0.396515040007088,-3.40920871373631
Paraguay,PRY,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,36.8532235364332,36.0872909434467
"Paraguay,PRY,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,15307417788.4764,14318911680.9157"
Paraguay,PRY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,14165793923.6315,13325018618.9191
Paraguay,PRY,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.22842423746518,-1.95750022730313
Paraguay,PRY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.2160000894818,35.1348707907966
Peru,PER,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.36318950628937,0.328081770153361
Peru,PER,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.1921846722472,24.0390874349068
"Peru,PER,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,55449563900.9149,54676068484.91"
Peru,PER,Imports of goods and services (current US$),NE.IMP.GNFS.CD,52175148626.1042,52301323565.5929
Peru,PER,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,3.51233914545151,1.65756262949708
Peru,PER,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,23.4392854994888,22.9044179405342
Philippines,PHL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,11.8163378471094,2.63601726823903
Philippines,PHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.2136053736583,28.3829200122031
"Philippines,PHL,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,90373832107.3556,94740948716.8764"
Philippines,PHL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,145499457397.948,152458687320.163
Philippines,PHL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,14.6445678999375,2.33294456794259
Philippines,PHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,41.9497929261592,40.4589222463066
Poland,POL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.75736767424607,5.33745531975404
Poland,POL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,52.232575443975,52.6128934811742
"Poland,POL,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,310580000000,317099000000"
Poland,POL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,298556365160.625,295123034348.038
Poland,POL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.54779393336335,3.22144361426456
Poland,POL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,50.2098867240303,48.9681403361987
Portugal,PRT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.29681919014784,4.00441187452051
Portugal,PRT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,43.677580570852,43.6531259432991
"Portugal,PRT,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,105761494739.753,104845695090.204"
Portugal,PRT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,104240636747.823,103532874928.996
Portugal,PRT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.90679182404538,5.06293860599416
Portugal,PRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,43.0581149209879,43.1178629650595
Puerto Rico,PRI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,..,..
Puerto Rico,PRI,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,59.9538818579193,60.5788840862048
"Puerto Rico,PRI,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,..,.."
Puerto Rico,PRI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,46488400000,49401600000
Puerto Rico,PRI,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,..,..
Puerto Rico,PRI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.0472215701365,46.9925727505175
Qatar,QAT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.15193277556578,-2.19505665350556
Qatar,QAT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,55.9418631716143,52.1888599272409
"Qatar,QAT,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,102560989010.989,92046153846.1539"
Qatar,QAT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,65810989010.989,66769780219.7802
Qatar,QAT,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,4.60038270495602,1.86993274946568
Qatar,QAT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,35.8965858065867,37.857515622945
Romania,ROU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.26212664755774,5.35902643629188
Romania,ROU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,41.496339902776,40.079314554834
"Romania,ROU,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,101105300287.344,100901294663.9"
Romania,ROU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,109548390926.871,111463746998.826
Romania,ROU,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,8.85958191966729,8.81182899943266
Romania,ROU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,44.9948591183776,44.2883976070999
Russian Federation,RUS,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.5542171784525,0.732544576447339
Russian Federation,RUS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.7932568020743,28.4334306799759
"Russian Federation,RUS,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,508560910000,481686310000"
Russian Federation,RUS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,344519598182.381,352088733268.664
Russian Federation,RUS,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,2.65674762824806,3.1303579725994
Russian Federation,RUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.7876435683221,20.7953229819275
Rwanda,RWA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.873033496416,19.9004230659749
Rwanda,RWA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.10801098862,21.8254435390056
"Rwanda,RWA,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,2043256454.25957,2254674808.8851"
Rwanda,RWA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,3342050938.95738,3741294786.07061
Rwanda,RWA,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,7.90633942269534,17.9733777056032
Rwanda,RWA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,34.6761153853403,36.1502193247898
Samoa,WSM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-3.67127731160474,21.7595703966891
Samoa,WSM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.9656782036393,35.033330142378
"Samoa,WSM,""Exports of goods and services (BoP, current US$)"",BX.GSR.GNFS.CD,301045362.328637,336781581.565598"
Samoa,WSM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,412600994.170345,440934528.604655
